date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-04-16,19.73,19.87,19.51,17.474831968,169500.0,0.314,-0.032,0.2819,17.2229,17.7763,16.6695,57.9735,17.3418,17.3234,3.2208,98.2555,27.7448,False
2012-04-17,19.88,20.75,19.81,17.9006146759,445400.0,0.3133,-0.0028,0.3105,17.2597,17.8858,16.6336,62.5989,17.5281,17.3554,5.9755,130.2402,31.473,False
2012-04-18,20.0,20.07,19.65,17.687723322,326900.0,0.3131,-0.0007,0.3124,17.3014,17.9249,16.6779,59.1135,17.6398,17.3743,4.4225,102.917,30.2306,False
2012-04-19,19.88,20.17,19.42,17.4304796026,210000.0,0.3084,-0.0187,0.2898,17.3267,17.9277,16.7257,55.1389,17.5972,17.3761,4.2377,90.8991,28.4559,False
2012-04-20,19.98,20.0,19.21,17.137753991,233800.0,0.2958,-0.0504,0.2454,17.3489,17.884,16.8138,50.9613,17.5263,17.3619,5.3186,73.2864,26.8509,False
2012-04-23,19.0,19.175,18.73,16.9514740563,399400.0,0.2753,-0.0823,0.193,17.348,17.8857,16.8103,48.4581,17.4216,17.3288,-0.5446,37.8684,23.2707,False
2012-04-24,19.19,19.39,19.07,16.915992164,314300.0,0.2496,-0.1027,0.1469,17.3227,17.8908,16.7546,47.9771,17.2247,17.2809,-1.3733,48.0674,24.2446,False
2012-04-25,19.41,19.7,19.04,17.2353291949,483700.0,0.2266,-0.092,0.1346,17.3143,17.8823,16.7462,52.5211,17.1342,17.2832,-1.0547,61.5594,25.6288,False
2012-04-26,19.46,20.2,19.43,17.7764280528,345900.0,0.2146,-0.048,0.1665,17.3329,17.9349,16.7309,59.0196,17.2034,17.3418,2.6423,96.5766,27.7928,False
2012-04-27,20.13,20.59,19.9,18.1489879221,318700.0,0.2155,0.0039,0.2194,17.3728,18.0722,16.6734,62.778,17.4056,17.3891,4.8371,126.3771,29.4218,True
2012-04-30,20.36,21.09,20.1,18.3796202222,606500.0,0.2278,0.049,0.2767,17.4194,18.2453,16.5935,64.9123,17.6913,17.4849,5.9799,148.817,31.4385,True
2012-05-01,21.62,22.4,21.3,18.9650714455,1050400.0,0.2553,0.1099,0.3652,17.4859,18.5503,16.4215,69.6461,18.1011,17.6179,12.056,225.168,36.2888,True
2012-05-02,21.0,21.36,20.75,18.9384600263,430700.0,0.2899,0.1384,0.4282,17.5729,18.801,16.3447,69.1915,18.4417,17.7386,7.3906,180.2269,32.2929,True
2012-05-03,21.32,21.5,20.82,18.5392887377,473700.0,0.3201,0.1208,0.4409,17.6549,18.9108,16.399,62.622,18.5943,17.7983,12.2715,172.0614,32.8029,True
2012-05-04,20.62,21.01,20.36,18.4151021146,349900.0,0.3432,0.0926,0.4359,17.7037,18.9975,16.4099,60.7009,18.6475,17.8598,6.3259,140.7026,29.5424,True
2012-05-07,20.54,20.9,20.3703,18.3707497492,202300.0,0.3593,0.0642,0.4234,17.7751,19.0505,16.4997,59.9966,18.6457,17.9195,7.3998,134.3289,29.5424,True
2012-05-08,20.27,20.9,20.27,18.4239725876,316500.0,0.37,0.0431,0.4131,17.8478,19.0968,16.5989,60.5846,18.5375,17.9544,5.1308,129.8829,28.8292,True
2012-05-09,20.5,21.07,20.3303,18.5038068454,265400.0,0.3774,0.0293,0.4067,17.9166,19.1509,16.6822,61.4942,18.4506,18.0088,7.7198,135.5014,29.4982,True
2012-05-10,20.87,21.22,20.664,18.6989572531,270000.0,0.3844,0.0282,0.4126,17.9694,19.2422,16.6966,63.6889,18.4825,18.0934,6.3126,151.9068,30.088,True
2012-05-11,20.89,21.46,20.71,18.5038068454,324500.0,0.3869,0.01,0.3969,18.0199,19.2933,16.7466,60.0234,18.5003,18.1845,8.1108,148.949,31.0267,True
2012-05-14,20.59,21.095,20.48,18.5836411031,217000.0,0.3868,-0.0003,0.3865,18.0754,19.3455,16.8052,61.007,18.5428,18.2933,6.1651,129.1823,29.3342,False
2012-05-15,20.94,21.26,20.52,18.3441383299,202700.0,0.3804,-0.0256,0.3548,18.0975,19.3702,16.8249,56.5357,18.5269,18.3885,2.4578,122.2254,29.9939,False
2012-05-16,20.85,20.85,20.3201,18.1578583952,231000.0,0.3666,-0.0554,0.3111,18.121,19.3798,16.8622,53.2814,18.4577,18.45,3.8864,95.0049,28.5157,False
2012-05-17,20.53,20.964,20.4,18.2820450183,409300.0,0.3499,-0.0667,0.2832,18.1636,19.3831,16.9441,55.1264,18.3743,18.4837,3.9365,101.3333,28.9841,False
2012-05-18,20.42,20.62,19.0,17.0401787871,795400.0,0.3117,-0.1526,0.1591,18.1587,19.3953,16.9222,38.7362,18.0816,18.4098,3.1,6.7042,19.2284,False
2012-05-21,19.21,19.71,18.94,17.0046968948,572400.0,0.2608,-0.2036,0.0572,18.1614,19.3877,16.9351,38.3868,17.7658,18.3181,2.7901,-24.697,18.8367,False
