date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2015-05-19,64.81,64.97,64.558,60.0306071221,839672.0,0.1951,-0.1891,-0.3842,60.506,58.2031,59.3546,51.477,59.7322,59.2967,0.185,-41.4317,4.7185,True
2015-05-20,64.98,65.19,64.63,60.0306071221,646301.0,0.1938,-0.1419,-0.3357,60.5635,58.192,59.3778,51.477,59.9027,59.3356,0.7885,-35.9478,3.8679,True
2015-05-21,64.6,64.83,64.48,59.8082028968,663862.0,0.1717,-0.1211,-0.2928,60.5669,58.1914,59.3791,49.3639,59.9009,59.4622,0.2459,-44.7389,4.4063,True
2015-05-22,64.41,64.72,64.28,59.6506665707,794634.0,0.1414,-0.116,-0.2574,60.5848,58.1976,59.3912,47.8725,59.886,59.5401,0.2944,-49.8861,5.1268,True
2015-05-26,64.14,64.23,63.135,58.6127801863,1027589.0,0.0512,-0.1935,-0.2446,60.5969,58.1151,59.356,39.4576,59.6266,59.5401,-0.233,-86.8275,9.1149,True
2015-05-27,63.51,63.67,63.19,58.918585996,1538977.0,0.0137,-0.2276,-0.2412,60.5745,58.0726,59.3235,42.6405,59.4042,59.5531,-1.1489,-87.2827,9.1149,True
2015-05-28,63.46,63.66,63.08,58.7517828271,877706.0,-0.019,-0.265,-0.246,60.5625,58.0151,59.2888,41.3695,59.1484,59.5481,-1.4399,-89.3101,9.4928,False
2015-05-29,63.3,63.45,62.58,58.1031038369,1547987.0,-0.0776,-0.343,-0.2654,60.5323,58.0648,59.2985,36.7989,58.8074,59.4641,-0.5299,-106.7638,11.2001,False
2015-06-01,62.75,63.04,62.08,58.0289690951,1606565.0,-0.1126,-0.4062,-0.2936,60.5833,57.9684,59.2758,36.3078,58.483,59.3121,-0.1742,-117.9019,12.8714,False
2015-06-02,62.41,62.59,62.05,57.8621659262,1277940.0,-0.1366,-0.4643,-0.3277,60.658,57.8186,59.2383,35.1759,58.3329,59.1824,-1.7117,-123.4146,12.9713,False
2015-06-03,62.74,62.905,62.39,57.936300668,931903.0,-0.1368,-0.4987,-0.3619,60.714,57.6838,59.1989,36.1241,58.1365,59.0909,-1.0149,-109.5892,11.6043,False
2015-06-04,62.19,62.4,61.72,57.2505543069,1213734.0,-0.1702,-0.5746,-0.4045,60.8528,57.3875,59.1201,31.5502,57.8362,58.9624,-2.439,-131.5753,13.859,False
2015-06-05,61.69,62.31,61.54,57.639761701,1599317.0,-0.1537,-0.5965,-0.4429,60.8776,57.1904,59.034,36.4438,57.7436,58.8173,-3.125,-125.4315,14.4551,False
2015-06-08,62.09,62.47,61.84,57.4266243185,1060415.0,-0.1448,-0.6239,-0.4791,60.7627,57.017,58.8899,34.9767,57.6231,58.6641,-4.9163,-118.2295,13.7435,False
2015-06-09,62.01,62.17,61.63,57.2598211496,1019470.0,-0.138,-0.6515,-0.5136,60.7132,56.8117,58.7624,33.8345,57.5026,58.4874,-4.7641,-123.3084,14.4534,False
2015-06-10,62.01,62.71,61.97,57.9455675107,559183.0,-0.078,-0.6111,-0.5331,60.6592,56.7294,58.6943,42.1547,57.5045,58.3484,-2.5183,-99.2522,12.0422,False
2015-06-11,63.3,64.385,63.1,59.4560628736,1744301.0,0.0649,-0.4519,-0.5168,60.6905,56.726,58.7082,55.3928,57.9456,58.3101,-0.3945,-39.0086,5.0605,True
2015-06-12,63.71,63.858,63.19,58.8629849397,879422.0,0.118,-0.3693,-0.4873,60.5785,56.7425,58.6605,50.5282,58.1902,58.247,-0.7577,-45.283,5.0605,True
2015-06-15,62.63,62.958,62.15,58.4907877539,1049891.0,0.1257,-0.3302,-0.4559,60.4543,56.7433,58.5988,47.7109,58.403,58.1697,-2.5185,-76.5495,8.7276,True
2015-06-16,62.84,63.26,62.63,58.6489715578,1168980.0,0.1383,-0.2831,-0.4213,60.2917,56.7798,58.5357,49.0056,58.6809,58.1721,-1.9299,-61.99,7.5014,True
2015-06-17,63.24,63.3,62.6401,58.565227191,648191.0,0.1374,-0.2496,-0.387,60.0797,56.8453,58.4625,48.3268,58.8048,58.1486,-2.17,-61.7,7.3383,True
2015-06-18,63.08,63.49,62.85,58.9932539547,1452845.0,0.1604,-0.1864,-0.3469,59.8834,56.9378,58.4106,51.9698,58.7122,58.1647,-2.2075,-46.8347,6.5576,True
2015-06-19,63.47,64.05,63.47,59.4957201556,1356551.0,0.2017,-0.0947,-0.2965,59.8138,56.9762,58.395,55.8819,58.8388,58.2575,-0.7971,-16.3527,4.2842,True
2015-06-22,64.25,64.93,64.11,60.1005405826,959857.0,0.2583,0.0265,-0.2319,59.9266,56.9084,58.4175,60.0758,59.1607,58.3956,0.7368,24.3309,0.8458,True
