date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Lower Band,Real Middle Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-06-25,577.3,579.8,570.37,17.5561708546,10870800.0,0.0579,0.0172,0.0751,17.2358,17.6794,18.1229,48.0785,17.8629,17.7191,2.4653,-30.2138,6.7805,True
2012-06-26,571.33,574.49,567.33,17.5949272172,9876300.0,0.0578,-0.0003,0.0575,17.2351,17.679,18.1228,48.782,17.7683,17.738,0.0854,-37.3152,5.9305,False
2012-06-27,575.0,576.74,571.92,17.6710557865,7249900.0,0.0561,-0.0069,0.0492,17.2323,17.6718,18.1113,50.2019,17.6991,17.7442,-0.5604,-24.6248,6.4908,False
2012-06-28,571.67,574.0,565.61,17.5034191389,10101300.0,0.0506,-0.0219,0.0287,17.2156,17.6584,18.1013,47.1199,17.6461,17.7387,-1.2898,-40.8737,4.712,False
2012-06-29,578.0,584.0,574.25,17.9632664566,15053600.0,0.0503,-0.0013,0.049,17.2728,17.6938,18.1148,55.2029,17.6578,17.7463,1.982,5.7064,7.2099,False
2012-07-02,584.73,593.47,583.6,18.2253332891,14289000.0,0.0573,0.028,0.0852,17.2861,17.7373,18.1884,59.0271,17.7916,17.7901,4.5762,48.2653,9.4948,True
2012-07-03,594.88,600.0,594.0,18.4372629225,8632600.0,0.0717,0.0578,0.1296,17.2908,17.7935,18.2962,61.849,17.9601,17.8378,5.9191,89.279,11.031,True
2012-07-05,600.56,614.34,599.65,18.761155381,17299400.0,0.0951,0.0936,0.1887,17.2072,17.8527,18.4982,65.7155,18.1781,17.9152,7.0559,141.991,14.2804,True
2012-07-06,607.09,608.44,601.58,18.6362737683,14961800.0,0.1207,0.1022,0.2229,17.1882,17.9052,18.6222,63.0747,18.4047,17.9857,5.3904,135.772,14.2804,True
2012-07-09,605.3,613.9,604.11,18.8826535017,13550200.0,0.1499,0.1169,0.2668,17.1238,17.9569,18.7899,65.9657,18.5885,18.0672,5.7384,166.1964,15.4957,True
2012-07-10,617.97,619.87,605.31,18.70794228,18284200.0,0.1768,0.1074,0.2842,17.14,18.0138,18.8877,62.2621,18.6851,18.1132,5.3305,168.6589,16.8072,True
2012-07-11,606.12,607.66,597.22,18.5916731924,16761500.0,0.1985,0.0869,0.2853,17.1596,18.0573,18.955,59.8656,18.7159,18.1481,5.3831,125.3143,14.3613,True
2012-07-12,600.24,603.47,592.68,18.4215758233,15287200.0,0.2127,0.0567,0.2694,17.2132,18.0984,18.9836,56.4592,18.648,18.1751,4.3199,102.0005,13.0107,True
2012-07-13,602.95,607.19,600.0,18.608283062,11122400.0,0.2239,0.0449,0.2687,17.2717,18.1499,19.028,59.1901,18.6424,18.2311,5.8745,131.3442,13.8584,True
2012-07-16,605.12,611.62,605.02,18.6679555568,10759300.0,0.2331,0.0368,0.2699,17.3247,18.2003,19.0759,60.0482,18.5995,18.2819,6.439,145.298,14.8631,True
2012-07-17,610.79,611.5,603.15,18.6688783273,10486600.0,0.24,0.0278,0.2678,17.3385,18.2328,19.1271,60.0621,18.5917,18.3561,4.0161,134.5858,14.2909,True
2012-07-18,606.59,608.34,603.56,18.6479621951,9025000.0,0.2443,0.0172,0.2615,17.3533,18.2618,19.1703,59.5584,18.6029,18.4263,3.1085,122.9338,14.2909,True
2012-07-19,611.28,615.35,606.0,18.8958798794,15602200.0,0.2501,0.0232,0.2733,17.3644,18.3058,19.2471,63.4511,18.6978,18.508,4.4294,141.6373,15.9148,True
2012-07-20,613.03,614.44,603.7,18.58767452,14195400.0,0.2511,0.0038,0.2549,17.4315,18.3467,19.2619,56.2405,18.6937,18.5803,4.4575,123.2923,15.1866,True
2012-07-23,594.4,605.9,587.71,18.5732177816,17427700.0,0.2481,-0.0118,0.2364,17.4833,18.3801,19.277,55.9212,18.6747,18.6209,4.0726,88.4653,10.288,False
2012-07-24,607.38,609.68,598.51,18.4837090395,20183300.0,0.2409,-0.0289,0.212,17.6128,18.4265,19.2402,53.891,18.6377,18.6381,5.1535,105.7242,11.1959,False
2012-07-25,574.46,580.8,570.0,17.6855125249,31332600.0,0.2181,-0.0912,0.1269,17.6351,18.431,19.227,40.0124,18.4452,18.588,1.0984,-16.4417,3.1861,False
2012-07-26,579.76,580.4,570.36,17.6827442133,14522600.0,0.1862,-0.1277,0.0585,17.6379,18.4316,19.2253,39.9741,18.2026,18.5161,0.6346,-15.8923,3.1861,False
