date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-07-18,130.34,136.4582,129.4,33.725,3186600.0,-0.5042,-0.0391,-0.5434,35.7794,31.1283,33.4539,50.7108,32.388,33.3198,-4.2197,-54.4674,6.3212,False
2012-07-19,135.74,140.83,135.4,34.7775,2515800.0,-0.4744,0.1195,-0.3549,35.8297,31.1121,33.4709,55.1586,32.9665,33.3763,1.1492,-9.6712,3.1871,True
2012-07-20,138.02,138.02,134.51,33.79,1572500.0,-0.4359,0.1539,-0.282,35.8598,31.1417,33.5007,50.5711,33.197,33.4327,0.196,-31.686,3.7743,True
2012-07-23,132.18,132.72,128.89,32.75,2593600.0,-0.4097,0.105,-0.3046,35.7768,31.072,33.4244,46.2323,33.3475,33.3117,-3.3005,-77.9263,7.3819,True
2012-07-24,130.8,131.1199,125.55,31.68,3875000.0,-0.4086,0.0043,-0.4043,35.8022,30.8605,33.3314,42.2377,33.3445,33.1058,-3.1968,-107.3459,9.434,True
2012-07-25,128.01,129.13,125.1118,31.33,2487100.0,-0.428,-0.0776,-0.5056,35.8127,30.5998,33.2062,40.9962,32.8655,32.8387,-5.5157,-119.4543,9.7009,False
2012-07-26,128.36,130.75,122.89,31.1525,4608900.0,-0.4611,-0.1324,-0.5934,35.7978,30.337,33.0674,40.3518,32.1405,32.5418,-4.7706,-123.3272,11.0527,False
2012-07-27,125.36,133.39,125.36,32.8725,4244800.0,-0.4725,-0.0457,-0.5182,35.795,30.3325,33.0638,48.7208,31.957,32.4708,-1.499,-78.7443,9.0796,False
2012-07-30,131.57,131.57,125.03,31.4675,3612100.0,-0.4911,-0.0744,-0.5655,35.6333,30.1844,32.9089,43.3923,31.7005,32.3803,-4.8731,-108.2821,9.2844,False
2012-07-31,126.16,128.22,123.64,31.09,2294400.0,-0.5181,-0.1081,-0.6262,35.4191,30.0309,32.725,42.0679,31.5825,32.3052,-7.9144,-132.084,10.1518,False
2012-08-01,127.37,127.63,122.97,31.1425,2214200.0,-0.547,-0.1155,-0.6625,35.0088,30.0217,32.5153,42.3302,31.545,32.2662,-10.4728,-133.6136,10.5709,False
