date,open,high,low,Close,vol,MACD_Signal,MACD,MACD_Hist,Real Lower Band,Real Upper Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-05-22,31.76,32.69,31.7,32.43,5449800.0,-0.5675,-1.9341,-1.3666,42.4211,36.8155,31.2099,32.092,33.032,35.808,-16.6497,-197.2047,16.5936,False
2012-05-23,32.01,32.39,31.31,32.18,4328800.0,-0.5033,-1.9958,-1.4924,42.293,36.461,30.629,31.4645,32.29,35.276,-17.9377,-193.3625,17.4394,False
2012-05-24,32.26,32.26,31.67,31.86,4970000.0,-0.4435,-2.0468,-1.6033,41.9412,36.0445,30.1478,30.6427,31.716,34.8053,-19.9106,-182.0348,17.4394,False
2012-05-25,31.89,32.2,31.68,32.12,1821100.0,-0.3516,-2.0428,-1.6912,41.5611,35.669,29.7769,32.1845,32.088,34.4493,-20.1191,-169.3091,17.4394,False
2012-05-29,32.51,32.965,32.29,32.78,2140500.0,-0.218,-1.9637,-1.7457,41.1025,35.3395,29.5765,36.0508,32.274,34.1547,-16.7761,-144.7168,15.0329,False
2012-05-30,32.32,32.41,31.76,32.15,2116200.0,-0.1471,-1.9296,-1.7825,40.2676,34.9105,29.5534,34.0646,32.218,33.8573,-21.4874,-151.8366,16.2421,False
2012-05-31,32.16,32.28,31.44,32.02,2764300.0,-0.087,-1.8912,-1.8042,39.4224,34.5035,29.5846,33.6546,32.186,33.5387,-19.861,-150.5553,16.9677,False
2012-06-01,31.27,31.39,30.74,30.84,3728500.0,-0.1036,-1.9338,-1.8301,38.8246,34.0995,29.3744,30.1285,31.982,33.1827,-22.0318,-164.3912,18.5376,False
2012-06-04,30.95,31.23,30.05,30.83,3968700.0,-0.0926,-1.9459,-1.8533,38.4334,33.768,29.1026,30.0998,31.724,32.8213,-19.1979,-162.3628,20.0528,False
2012-06-05,30.8,31.52,30.634,31.27,2841300.0,-0.0358,-1.8981,-1.8622,37.9778,33.4715,28.9652,33.0975,31.422,32.5107,-15.9467,-145.3278,19.1059,False
2012-06-06,31.56,33.15,31.49,33.11,2704000.0,0.136,-1.6922,-1.8282,37.5674,33.2965,29.0256,43.8807,31.614,32.288,-10.2356,-110.8469,13.9679,True
2012-06-07,33.47,33.74,32.54,32.65,2208200.0,0.2239,-1.5483,-1.7723,37.0509,33.089,29.1271,42.0647,31.74,32.072,-9.1056,-98.066,12.1864,True
2012-06-08,32.46,32.81,32.22,32.78,1642200.0,0.2917,-1.4076,-1.6993,36.6189,32.919,29.2191,42.7817,32.128,31.942,-11.7299,-100.7287,12.9371,True
2012-06-11,33.18,33.37,31.78,31.84,1779500.0,0.2744,-1.3563,-1.6307,36.0909,32.6985,29.3061,39.0386,32.33,32.0473,-8.9744,-101.3125,11.2448,True
2012-06-12,32.05,32.47,31.8,32.3,1960800.0,0.2934,-1.2639,-1.5574,35.5699,32.517,29.4641,41.7125,32.536,32.0773,-11.0092,-99.576,11.2448,True
2012-06-13,32.05,32.25,31.54,31.7,2227300.0,0.2659,-1.225,-1.4909,34.7562,32.2795,29.8028,39.3033,32.254,32.0287,-13.7931,-101.9473,11.8788,True
2012-06-14,31.74,32.235,31.19,32.08,1921100.0,0.2725,-1.1503,-1.4228,33.9302,32.089,30.2478,41.5924,32.14,32.022,-12.1662,-97.891,12.7322,True
2012-06-15,32.03,33.43,31.94,33.37,3168300.0,0.3577,-0.9757,-1.3333,33.5391,32.021,30.5029,48.638,32.258,32.1227,-7.2162,-75.5263,9.0648,True
2012-06-18,33.11,33.85,32.76,33.64,1614000.0,0.4217,-0.8062,-1.2279,33.6372,32.19,30.7428,49.9908,32.618,32.224,4.7015,-64.1357,7.8112,True
2012-06-19,33.99,35.13,33.76,34.64,2877500.0,0.5147,-0.5845,-1.0992,34.1167,32.3295,30.5423,54.7231,33.086,32.348,10.0909,-42.7202,4.1027,True
2012-06-20,34.63,35.09,33.99,34.67,2605100.0,0.558,-0.4018,-0.9598,34.5,32.4415,30.383,54.8604,33.68,32.516,7.3417,-39.7063,4.1027,True
2012-06-21,34.69,34.69,32.98,33.05,1831700.0,0.4612,-0.3832,-0.8444,34.5563,32.485,30.4137,46.672,33.874,32.5847,7.101,-56.4451,6.7211,True
2012-06-22,33.11,33.92,32.92,33.81,1919500.0,0.4326,-0.3037,-0.7363,34.7097,32.5825,30.4553,50.3937,33.962,32.7827,5.1457,-54.9415,6.8747,True
2012-06-25,33.32,33.43,32.71,32.81,1454400.0,0.3349,-0.3177,-0.6526,34.7355,32.617,30.4985,45.8797,33.796,32.9147,3.8199,-63.6237,7.4173,True
2012-06-26,32.96,33.275,32.56,32.95,1401500.0,0.2709,-0.3139,-0.5849,34.7479,32.6255,30.5031,46.5973,33.458,33.0267,0.9404,-62.4936,7.8076,True
2012-06-27,33.24,33.74,32.81,33.55,1399600.0,0.2603,-0.2595,-0.5198,34.8427,32.6955,30.5483,49.6618,33.234,33.056,4.1037,-51.977,6.3938,True
2012-06-28,33.13,33.54,32.24,32.83,1610800.0,0.1988,-0.2713,-0.4701,34.8612,32.736,30.6108,46.2495,33.19,33.068,3.9033,-59.5957,7.8994,True
2012-06-29,33.61,35.0,33.51,34.99,3097200.0,0.2919,-0.1052,-0.3971,35.0979,32.9435,30.7891,55.9731,33.426,33.2153,11.5005,-25.1382,3.5606,True
2012-07-02,35.03,35.03,34.25,34.51,1403300.0,0.308,-0.0121,-0.3201,35.1532,33.1275,31.1018,53.6617,33.766,33.3933,12.1678,-21.4474,3.4736,True
2012-07-03,34.61,34.91,34.46,34.7,841800.0,0.3169,0.0761,-0.2409,35.2458,33.299,31.3522,54.4593,34.116,33.5533,10.7551,-17.8437,3.4736,True
2012-07-05,34.49,34.79,34.02,34.65,1024400.0,0.305,0.1403,-0.1646,35.4068,33.376,31.3452,54.1963,34.336,33.75,4.9472,-20.7588,4.6874,True
2012-07-06,34.19,34.26,31.99,32.31,4615100.0,0.1336,0.0024,-0.1312,35.4193,33.359,31.2987,43.6307,34.232,33.7653,1.5412,-55.0776,9.9973,True
2012-07-09,32.34,32.38,31.01,31.41,3585200.0,-0.037,-0.1775,-0.1405,35.5084,33.2905,31.0726,40.3862,33.516,33.6347,-1.3106,-81.2414,12.3934,False
2012-07-10,31.58,32.0,30.37,30.65,3994900.0,-0.1892,-0.377,-0.1878,35.6555,33.231,30.8065,37.8403,32.744,33.4353,-4.1055,-92.8964,13.9155,False
2012-07-11,30.62,31.28,30.16,30.52,2947000.0,-0.2813,-0.5394,-0.2581,35.8147,33.142,30.4693,37.4081,31.908,33.1607,-3.6649,-99.4801,14.4117,False
2012-07-12,30.27,31.58,30.12,31.26,3684700.0,-0.2747,-0.6015,-0.3268,35.8465,33.12,30.3935,41.4841,31.23,32.9333,-2.0775,-90.4189,13.4616,False
2012-07-13,31.21,31.85,31.13,31.72,1624000.0,-0.2238,-0.6066,-0.3828,35.8603,33.102,30.3437,43.9166,31.112,32.8447,-1.1944,-74.7469,12.6057,False
2012-07-16,31.53,31.56,30.94,31.39,1659900.0,-0.1978,-0.63,-0.4322,35.8562,33.003,30.1498,42.5568,31.108,32.6833,-5.5938,-79.868,13.0749,False
2012-07-17,31.62,32.12,30.845,31.93,2118900.0,-0.1327,-0.598,-0.4654,35.7917,32.9175,30.0433,45.5146,31.364,32.6247,-5.1108,-69.4183,11.284,False
2012-07-18,31.81,32.54,31.63,32.21,2445700.0,-0.0628,-0.5439,-0.4811,35.5724,32.796,30.0196,47.0298,31.702,32.5753,-7.3726,-54.3247,9.9558,False
2012-07-19,32.42,33.56,32.18,33.445,2154100.0,0.0675,-0.3967,-0.4642,35.3947,32.7347,30.0748,53.1826,32.139,32.5683,-4.3602,-26.2751,6.8073,True
2012-07-20,33.3,33.32,32.12,32.16,2263300.0,0.0678,-0.3794,-0.4472,35.3574,32.6902,30.0231,47.0854,32.227,32.5237,-3.9493,-40.0735,6.9667,True
2012-07-23,31.57,31.99,30.94,31.79,1360700.0,0.045,-0.391,-0.436,35.232,32.5892,29.9465,45.477,32.307,32.3103,-5.6899,-68.303,10.0431,True
2012-07-24,31.78,31.86,31.0717,31.325,2225100.0,0.0026,-0.4328,-0.4353,35.2117,32.515,29.8183,43.4771,32.186,32.098,-4.6964,-72.5992,10.0431,True
2012-07-25,31.33,32.46,31.25,31.94,1919800.0,0.0191,-0.4115,-0.4306,35.1645,32.4645,29.7645,46.7927,32.132,31.914,-2.4493,-55.7432,8.1623,True
2012-07-26,32.82,33.83,32.67,33.485,3210000.0,0.131,-0.2669,-0.3978,35.1562,32.4612,29.7663,54.0481,32.14,31.8363,0.2667,-0.0102,4.0333,True
2012-07-27,33.91,34.98,33.69,34.6,3136600.0,0.269,-0.0616,-0.3306,35.3991,32.5497,29.7004,58.4311,32.628,31.989,4.2934,49.1177,0.7502,True
2012-07-30,34.65,34.68,33.62,34.12,1496700.0,0.3138,0.0616,-0.2521,35.229,32.5062,29.7835,55.9688,33.094,32.1697,-0.9143,43.8789,0.9437,True
2012-07-31,34.11,34.35,33.81,33.92,1800000.0,0.315,0.1415,-0.1734,35.1238,32.4767,29.8297,54.9353,33.613,32.3877,-1.9412,43.8837,0.9437,True
2012-08-01,34.22,34.55,33.78,34.04,1694400.0,0.3084,0.2121,-0.0963,34.9938,32.4437,29.8937,55.464,34.033,32.6223,-1.0312,53.2101,0.3655,True
2012-08-02,33.69,34.31,33.19,33.78,2154400.0,0.2724,0.2442,-0.0282,34.8248,32.4002,29.9757,53.9936,34.092,32.7903,-1.3797,38.9814,2.0487,True
2012-08-03,34.54,35.24,34.392,34.98,2495900.0,0.3124,0.3624,0.0499,35.2052,32.5337,29.8623,59.3259,34.168,33.0077,2.8605,99.4553,0.6419,True
2012-08-06,35.07,35.09,34.61,34.69,2395400.0,0.3022,0.4276,0.1255,35.4738,32.6977,29.9217,57.5974,34.282,33.2277,8.3694,99.0322,0.6419,True
2012-08-07,34.85,35.4,34.8,35.25,2708000.0,0.3145,0.5186,0.2041,35.7489,32.9277,30.1066,60.0082,34.548,33.449,10.625,120.9881,1.5369,True
2012-08-08,35.18,35.54,35.06,35.31,2032900.0,0.3077,0.5887,0.281,35.9431,33.1672,30.3914,60.2675,34.802,33.6557,13.6189,131.4353,1.9425,True
2012-08-09,35.2,35.51,34.97,35.17,1205100.0,0.2758,0.6258,0.35,36.1244,33.3627,30.6011,59.3061,35.08,33.7707,12.4446,130.5876,1.6687,True
2012-08-10,35.01,35.3,34.68,35.01,1391600.0,0.228,0.6349,0.4069,36.2698,33.5272,30.7847,58.1698,35.086,33.9607,10.832,121.232,0.7816,True
2012-08-13,34.86,35.05,34.32,34.68,1183200.0,0.1613,0.6085,0.4473,36.2928,33.6917,31.0907,55.807,35.084,34.1533,11.0583,104.5521,0.3163,True
2012-08-14,34.9,34.93,33.96,34.16,2410000.0,0.0737,0.5394,0.4657,36.2809,33.8032,31.3256,52.2255,34.866,34.3423,8.7484,82.6454,1.4087,True
2012-08-15,34.05,34.58,34.05,34.48,2468000.0,0.0312,0.5047,0.4735,36.2982,33.9167,31.5353,54.165,34.7,34.5117,6.2692,80.8153,1.4087,True
2012-08-16,34.61,34.89,34.02,34.67,3653600.0,0.0107,0.4868,0.4762,36.3708,33.978,31.5852,55.3189,34.6,34.5907,3.9631,86.4071,0.4286,True
2012-08-17,34.72,35.11,34.28,34.97,2684500.0,0.0121,0.4913,0.4792,36.3949,34.1185,31.8421,57.1442,34.592,34.6153,5.3721,97.3276,0.267,True
2012-08-20,34.76,34.91,33.715,33.96,3305200.0,-0.0565,0.4085,0.4651,36.2409,34.227,32.2131,49.8052,34.448,34.6047,9.1279,61.6428,1.5146,False
2012-08-21,34.13,35.07,34.06,34.6,2902800.0,-0.0599,0.3901,0.4501,35.9047,34.3907,32.8768,53.8309,34.536,34.65,10.0753,80.2174,0.9978,False
2012-08-22,34.68,35.7099,34.52,35.49,3166800.0,-0.0062,0.4423,0.4485,35.6666,34.5682,33.4699,58.759,34.738,34.7467,10.012,112.412,1.051,False
2012-08-23,35.37,36.21,34.96,35.71,5778600.0,0.0377,0.4956,0.4579,35.7671,34.6795,33.5919,59.8928,34.946,34.8753,7.0352,128.1956,2.621,True
2012-08-24,27.97,31.25,27.7,30.13,34419100.0,-0.297,0.0867,0.3837,36.7191,34.456,32.1929,34.2808,33.978,34.552,-10.6632,-183.6161,16.855,False
2012-08-27,30.43,30.6344,29.57,30.51,5625600.0,-0.4705,-0.2044,0.2661,37.1185,34.2755,31.4325,36.2693,33.288,34.2733,-11.6655,-152.9544,16.855,False
2012-08-28,30.51,31.87,30.22,31.23,8353500.0,-0.511,-0.3727,0.1383,37.2779,34.141,31.0041,39.9575,32.614,34.0053,-7.2198,-108.9803,13.0777,False
2012-08-29,31.34,31.51,30.66,30.92,4200400.0,-0.5307,-0.5251,0.0056,37.4224,33.985,30.5476,38.9185,31.7,33.7127,-8.7988,-112.701,13.0777,False
2012-08-30,30.85,30.87,30.19,30.41,2775200.0,-0.5478,-0.6791,-0.1313,37.5914,33.8165,30.0416,37.2129,30.64,33.3953,-10.0262,-135.1275,14.1692,False
2012-08-31,30.82,31.48,30.55,31.05,3575300.0,-0.4878,-0.741,-0.2533,37.5386,33.62,29.7014,40.7067,30.824,33.1313,-10.6697,-103.7505,12.3079,False
2012-09-04,30.91,31.655,30.83,31.41,3596300.0,-0.3993,-0.7524,-0.3531,37.4554,33.456,29.4566,42.6306,31.004,32.9133,-9.7891,-87.8447,11.7763,False
2012-09-05,31.49,31.63,31.01,31.3,1778800.0,-0.3267,-0.7615,-0.4348,37.2742,33.2585,29.2428,42.1825,31.018,32.7227,-10.6497,-85.2135,11.7763,False
2012-09-06,31.6,33.08,31.5106,32.7691,5547500.0,-0.1664,-0.6427,-0.4763,37.0388,33.1315,29.2241,49.7418,31.3878,32.6086,-6.9218,-31.0064,7.419,False
2012-09-07,32.74,32.74,32.17,32.22,3212600.0,-0.0878,-0.5861,-0.4983,36.7938,32.984,29.1741,47.267,31.7498,32.4453,-7.8006,-35.3571,7.419,False
2012-09-10,32.14,32.22,31.685,31.97,4896600.0,-0.0454,-0.5551,-0.5097,36.5478,32.832,29.1161,46.147,31.9338,32.2453,-8.7252,-55.7519,8.6508,False
2012-09-11,32.16,32.38,31.92,32.19,3609700.0,0.0022,-0.5069,-0.5091,36.333,32.7075,29.0819,47.3239,32.0898,32.1273,-7.6177,-44.8082,8.168,True
2012-09-12,32.34,32.73,32.27,32.58,4340500.0,0.0615,-0.4322,-0.4937,36.1923,32.6285,29.0646,49.4231,32.3458,31.9926,-6.2983,-26.6001,7.1091,True
2012-09-13,32.44,32.97,32.21,32.735,2262400.0,0.1098,-0.3564,-0.4663,36.0035,32.5412,29.0789,50.2671,32.339,31.8089,-4.6559,-20.0178,6.3829,True
2012-09-14,32.68,33.55,32.65,33.47,2399100.0,0.1855,-0.2344,-0.4199,35.8337,32.4812,29.1287,54.1539,32.589,31.6596,-3.8406,9.5398,4.6394,True
2012-09-17,33.4,33.59,33.05,33.59,1852000.0,0.2347,-0.1265,-0.3612,35.6102,32.4122,29.2142,54.7722,32.913,31.8903,-4.3293,18.8942,4.5192,True
2012-09-18,33.47,33.57,33.1,33.47,2703700.0,0.2489,-0.0501,-0.299,35.5451,32.3877,29.2303,53.992,33.169,32.0876,-3.8384,17.592,4.5192,True
2012-09-19,33.53,34.16,33.44,33.56,4015000.0,0.2532,0.0175,-0.2357,35.3778,32.3357,29.2936,54.5127,33.365,32.2429,-2.5948,33.5185,2.7202,True
2012-09-20,33.57,33.71,33.41,33.61,2715200.0,0.248,0.0742,-0.1737,34.9902,32.2417,29.4933,54.8171,33.54,32.4223,-5.6004,25.8404,2.8067,True
2012-09-21,33.75,34.0,33.585,33.68,2581500.0,0.2377,0.1234,-0.1143,34.4898,32.1402,29.7906,55.2661,33.582,32.6403,-6.1033,34.0732,1.9158,True
2012-09-24,33.36,33.56,33.12,33.48,2494000.0,0.2071,0.1446,-0.0625,34.5346,32.3077,30.0808,53.6345,33.56,32.8023,7.392,15.7479,3.2825,True
2012-09-25,33.58,34.0,32.74,32.93,3264300.0,0.1426,0.1157,-0.0269,34.51,32.4287,30.3474,49.3426,33.452,32.9036,10.9863,8.9824,1.9159,True
2012-09-26,32.86,33.05,32.19,32.4,2850400.0,0.061,0.0494,-0.0116,34.4949,32.4872,30.4795,45.577,33.22,32.9769,3.7025,-22.8844,3.5384,True
2012-09-27,32.56,33.4078,32.37,33.3,1507500.0,0.0643,0.0688,0.0045,34.5076,32.6062,30.7048,52.2122,33.158,33.0123,6.0228,2.3897,2.4176,True
2012-09-28,33.27,33.89,33.1,33.35,2649000.0,0.0661,0.0871,0.021,34.3887,32.7532,31.1177,52.5565,33.092,33.0877,9.783,24.9238,0.9204,True
2012-10-01,32.61,33.74,32.605,33.38,3281900.0,0.0655,0.1029,0.0374,34.3253,32.8697,31.4141,52.7753,33.072,33.1817,7.1792,14.036,2.4097,True
2012-10-02,33.42,33.69,33.19,33.41,2258400.0,0.0633,0.1165,0.0532,34.2778,32.9697,31.6616,53.0074,33.168,33.263,6.4287,22.4616,2.4097,True
2012-10-03,33.46,33.81,33.36,33.78,1752800.0,0.0817,0.1553,0.0736,34.1997,33.0937,31.9877,55.8735,33.444,33.343,6.8922,32.3556,2.0252,True
2012-10-04,33.25,33.62,32.692,33.18,4503800.0,0.05,0.1361,0.0861,34.2106,33.1142,32.0179,50.52,33.42,33.3727,1.6324,4.3956,4.0642,True
2012-10-05,33.46,33.61,32.87,33.1,2780800.0,0.0216,0.1131,0.0915,34.1753,33.1582,32.1412,49.8378,33.37,33.348,2.6573,4.1186,4.0642,True
2012-10-08,33.0,33.16,32.37,32.45,2464900.0,-0.0397,0.0419,0.0816,34.1042,33.1822,32.2603,44.5956,33.184,33.272,2.9174,-27.86,5.5853,False
2012-10-09,32.38,32.44,31.32,31.47,3544800.0,-0.1392,-0.0925,0.0468,34.2572,33.1462,32.0353,38.1187,32.796,33.1387,0.1853,-82.1891,8.6774,False
2012-10-10,31.44,31.75,30.95,31.03,3212000.0,-0.2229,-0.2318,-0.0089,34.4977,33.0687,31.6398,35.6294,32.246,32.97,-2.9942,-110.3584,9.7367,False
2012-10-11,31.29,31.41,30.92,31.01,2714500.0,-0.2648,-0.3399,-0.0751,34.667,32.9825,31.298,35.5164,31.812,32.7967,-4.7316,-114.962,9.823,False
2012-10-12,31.01,31.43,30.98,31.2,1747000.0,-0.2644,-0.4056,-0.1412,34.7058,32.869,31.0322,37.5322,31.432,32.6313,-6.3189,-104.7949,9.7519,False
2012-10-15,31.26,31.94,31.22,31.9,1819800.0,-0.2043,-0.3966,-0.1923,34.6363,32.7845,30.9327,44.3938,31.322,32.526,-4.9122,-76.1575,7.9397,False
2012-10-16,31.92,32.99,31.82,32.68,2419600.0,-0.1044,-0.3228,-0.2184,34.5701,32.745,30.9199,50.8404,31.564,32.5093,-1.7277,-33.1633,4.3327,False
2012-10-17,32.55,32.67,31.91,32.2,2354300.0,-0.065,-0.2996,-0.2347,34.4768,32.677,30.8772,47.2302,31.798,32.496,-4.3618,-47.7369,4.3327,False
2012-10-18,32.29,32.35,31.43,31.59,2418000.0,-0.0736,-0.3267,-0.2531,34.3817,32.576,30.7703,43.0661,31.914,32.382,-4.0344,-74.0007,5.8206,False
2012-10-19,31.58,31.6,30.42,30.47,5285400.0,-0.1444,-0.4335,-0.2892,34.3651,32.4155,30.4659,36.7007,31.768,32.19,-7.0588,-121.554,8.8539,False
2012-10-22,30.56,31.05,30.2,30.95,3622200.0,-0.1479,-0.474,-0.3261,34.2739,32.289,30.3041,40.7237,31.578,32.028,-7.4791,-121.1809,9.4996,False
2012-10-23,30.61,31.52,30.44,31.37,2325200.0,-0.1125,-0.4668,-0.3543,34.2115,32.211,30.2105,44.057,31.316,31.892,-7.2941,-97.0034,7.8399,False
2012-10-24,31.65,31.84,31.23,31.46,2027500.0,-0.0755,-0.4486,-0.3731,34.1886,32.164,30.1394,44.7701,31.168,31.7373,-3.6611,-73.2203,6.7199,False
2012-10-25,31.86,32.3,31.7308,32.1,3420200.0,-0.0041,-0.3783,-0.3742,34.0603,32.104,30.1477,49.6589,31.27,31.6653,-3.316,-43.6714,5.1239,False
2012-10-26,32.05,32.56,31.9,32.31,2753600.0,0.0577,-0.3021,-0.3597,33.9267,32.052,30.1773,51.1782,31.638,31.6127,-3.9245,-31.2868,4.2279,True
2012-10-31,32.28,32.51,31.66,31.852,4332600.0,0.0674,-0.2754,-0.3429,33.7494,31.9756,30.2018,47.8067,31.8184,31.5728,-3.6455,-42.6146,4.9881,True
2012-11-01,32.05,32.48,30.96,32.39,3364400.0,0.1075,-0.2085,-0.316,33.5856,31.9246,30.2636,51.8028,32.0224,31.6341,-3.5916,-44.2798,7.1735,True
2012-11-02,32.56,32.71,32.1,32.14,2192200.0,0.1139,-0.1737,-0.2875,33.2753,31.8426,30.4099,49.9007,32.1584,31.7081,-3.2535,-22.027,6.356,True
2012-11-05,32.24,32.24,31.73,31.9811,1630900.0,0.1044,-0.1571,-0.2615,33.0805,31.7827,30.4848,48.6833,32.1346,31.7729,-4.1047,-38.8945,7.5101,True
2012-11-06,32.2,32.525,32.04,32.41,2060500.0,0.1227,-0.1081,-0.2308,32.9361,31.7482,30.5602,52.0652,32.1546,31.8535,-3.2282,-16.8901,6.4822,True
2012-11-07,31.98,32.02,31.21,31.57,2906400.0,0.0763,-0.1354,-0.2117,32.8493,31.7042,30.559,45.7399,32.0982,31.8315,-3.4379,-58.8558,9.0574,True
2012-11-08,30.99,31.24,30.72,30.73,5607100.0,-0.0085,-0.2223,-0.2138,32.8856,31.6672,30.4487,40.4718,31.7662,31.7015,-3.6991,-99.9648,10.5364,False
2012-11-09,30.61,31.38,30.5,30.94,2517000.0,-0.0459,-0.2712,-0.2253,32.8912,31.6627,30.4342,42.2533,31.5262,31.6175,-1.1654,-94.5702,11.1958,False
2012-11-12,31.0,31.26,30.78,31.0,1951100.0,-0.061,-0.3015,-0.2405,32.8917,31.6622,30.4326,42.7775,31.33,31.5782,-0.4776,-87.5432,11.1958,False
2012-11-13,30.79,31.31,30.61,30.64,3024800.0,-0.088,-0.3506,-0.2625,32.9284,31.6342,30.34,40.4187,30.976,31.5895,-0.3818,-95.3865,11.7159,False
2012-11-14,30.73,31.44,30.39,30.44,3253700.0,-0.1108,-0.401,-0.2902,32.9485,31.5612,30.1738,39.1342,30.75,31.5555,-1.5654,-99.1532,12.3911,False
2012-11-15,30.47,30.73,30.22,30.5,4306100.0,-0.1127,-0.4311,-0.3184,32.813,31.4522,30.0913,39.7496,30.704,31.4975,-6.8506,-113.8467,12.9144,False
2012-11-16,30.82,31.99,30.53,31.4807,7940200.0,-0.0425,-0.3716,-0.329,32.7334,31.4162,30.0989,48.8136,30.8121,31.4989,-2.0814,-54.799,8.0492,False
2012-11-19,31.81,31.86,31.13,31.32,3467800.0,-0.0036,-0.3335,-0.3299,32.7181,31.4027,30.0873,47.5575,30.8761,31.4469,-1.5147,-45.41,8.0492,False
2012-11-20,31.3,31.42,30.77,30.87,2920500.0,-0.0047,-0.3358,-0.3311,32.6921,31.4227,30.1533,44.1491,30.9221,31.3509,-0.5696,-73.7551,9.2052,False
2012-11-21,30.92,31.46,30.92,31.34,1976000.0,0.0279,-0.2963,-0.3241,32.6938,31.4422,30.1906,48.2959,31.1021,31.3168,1.3205,-60.6689,9.0502,True
2012-11-23,31.51,31.83,31.38,31.8,794100.0,0.0791,-0.2252,-0.3044,32.7244,31.4637,30.203,52.0307,31.3621,31.2775,0.9835,-29.5982,7.6143,True
2012-11-26,31.66,32.24,31.57,32.24,2712700.0,0.138,-0.1319,-0.2699,32.808,31.5027,30.1974,55.3371,31.514,31.2841,1.2563,-2.9545,6.0408,True
2012-11-27,32.21,32.23,31.78,31.92,2051700.0,0.1497,-0.0828,-0.2325,32.7848,31.4937,30.2026,52.5165,31.634,31.28,-0.2167,-7.6558,6.0408,True
2012-11-28,31.78,33.17,31.71,33.1,3080700.0,0.2266,0.0507,-0.1758,32.9627,31.5332,30.1037,60.476,32.08,31.326,1.8735,47.1097,2.4876,True
2012-11-29,33.23,33.63,33.22,33.51,2382000.0,0.2907,0.1875,-0.1032,33.2826,31.6161,29.9496,62.7975,32.514,31.4554,3.4451,110.1598,0.8067,True
2012-11-30,33.49,33.61,33.035,33.13,2733000.0,0.2923,0.2622,-0.0301,33.4167,31.6531,29.8895,59.3365,32.78,31.6154,3.4791,90.4264,1.4676,True
2012-12-03,33.35,33.5,32.85,32.99,1536800.0,0.2693,0.3066,0.0372,33.543,31.6956,29.8481,58.0731,32.93,31.752,2.4152,75.6687,2.1308,True
2012-12-04,33.09,33.2,32.84,33.08,1696600.0,0.2462,0.345,0.0988,33.6917,31.7505,29.8094,58.6791,33.162,31.8907,2.9777,67.8914,2.167,True
2012-12-05,33.04,33.83,32.77,33.6,2996500.0,0.2511,0.4127,0.1616,33.8959,31.81,29.7241,62.0726,33.262,32.088,4.0123,94.212,0.1979,True
2012-12-06,33.6,33.96,33.43,33.8,1912900.0,0.2523,0.4769,0.2246,34.1758,31.9215,29.6673,63.3142,33.32,32.312,6.0587,115.7352,0.6803,True
2012-12-07,33.9,33.96,33.42,33.76,1434600.0,0.2352,0.5187,0.2835,34.3929,32.073,29.7531,62.8732,33.446,32.5294,8.7068,109.4662,0.6422,True
2012-12-10,33.48,34.03,33.43,33.96,1727800.0,0.2224,0.5614,0.339,34.6211,32.224,29.8269,64.2088,33.64,32.6947,8.4449,112.2413,0.9089,True
2012-12-11,33.72,34.9034,33.72,34.62,2054700.0,0.2417,0.6411,0.3995,34.9474,32.405,29.8627,68.2476,33.948,32.9147,11.6552,150.4016,4.1719,True
2012-12-12,34.77,34.98,34.24,34.29,1504600.0,0.2164,0.67,0.4536,35.1209,32.5875,30.0542,64.3571,34.086,33.1427,11.7215,151.548,4.4526,True
2012-12-13,34.28,34.33,33.53,33.88,2137200.0,0.1589,0.6522,0.4933,35.1494,32.7595,30.3697,59.8179,34.102,33.312,9.1921,108.1655,1.6468,True
2012-12-14,33.82,34.43,33.8,34.21,2836800.0,0.1311,0.6572,0.5261,35.1751,32.945,30.7149,62.1218,34.192,33.4727,12.0404,121.8827,2.0237,True
2012-12-17,34.24,35.205,34.21,34.88,2528600.0,0.1448,0.7071,0.5623,35.3905,33.115,30.8395,66.3223,34.376,33.6487,10.05,160.3324,4.8965,True
2012-12-18,34.99,35.77,34.91,35.73,1939200.0,0.1949,0.8059,0.611,35.7243,33.3355,30.9467,70.7338,34.598,33.9027,12.2724,199.1839,6.92,True
2012-12-19,35.97,36.96,35.73,36.0,6703500.0,0.2277,0.8957,0.6679,35.9684,33.592,31.2156,71.9828,34.94,34.096,17.6321,236.0966,10.9768,True
2012-12-20,36.06,36.14,35.775,35.9,1981000.0,0.2239,0.9478,0.7239,36.1632,33.82,31.4768,70.784,35.344,34.2553,14.876,206.1486,10.9768,True
2012-12-21,35.32,35.6213,34.73,35.49,3889700.0,0.177,0.9452,0.7682,36.262,34.0045,31.747,65.9586,35.6,34.4127,11.9111,159.0147,6.7514,True
2012-12-24,35.3,35.9,35.25,35.68,795900.0,0.1435,0.9475,0.804,36.3938,34.1765,31.9592,67.0731,35.76,34.592,11.3524,167.0585,7.7045,True
2012-12-26,35.75,36.0,35.1,35.15,1644700.0,0.0738,0.8962,0.8225,36.3339,34.338,32.3421,61.095,35.644,34.73,11.6972,148.6822,7.1053,True
2012-12-27,35.13,35.26,34.32,35.12,2768300.0,0.0168,0.8435,0.8267,36.3777,34.439,32.5003,60.7665,35.468,34.8313,6.3009,117.1612,4.0443,True
